,xid,name,url,stars,wikipedia,image,address,kinds,lon,lat
706,N7392740945,Albatros,null,null,null,null,Palermo Via Principe di Pantelleria SIC PA VI Circoscrizione Italia 90146 it Resuttana ,"foods,cafes,tourist_facilities",13.324472427368164,38.15952682495117
707,N568051167,Il Giardino,null,null,null,null,Palermo Via Isaac Rabin SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"foods,restaurants,tourist_facilities",13.357209205627441,38.14476013183594
708,N2284861949,Cafe al Golfo,null,null,null,null,Palermo Piazza Antonio Beccadelli SIC PA VII Circoscrizione Italia 90148 it ,"foods,cafes,tourist_facilities",13.274330139160156,38.19784927368164
709,N5822483353,Местный деревенский ресторанчик меню 25€,null,null,null,null,Palermo SIC PA VII Circoscrizione Italia 90148 it ,"foods,restaurants,tourist_facilities",13.27517318725586,38.198360443115234
710,N7741696686,Sea Fruit's,null,null,null,null,Palermo Via Torretta SIC PA VII Circoscrizione Italia 90148 it ,"foods,restaurants,tourist_facilities",13.275474548339844,38.19851303100586
711,N4150440489,Touring Café,null,null,null,null,Palermo Viale Regina Elena SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,cafes,tourist_facilities",13.325512886047363,38.203285217285156
712,W133392081,Le Antiche Mura,null,null,null,null,Palermo Via Mattei SIC PA VII Circoscrizione Italia 90151 it 1 Valdesi ,"foods,restaurants,tourist_facilities",13.321074485778809,38.19594955444336
713,N7194387385,Poldo 2 Modello,null,null,null,null,Palermo Via Torre di Mondello SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,restaurants,tourist_facilities",13.325873374938965,38.207000732421875
714,N4556745095,Calogero,null,null,null,null,Palermo Via Torre di Mondello SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,restaurants,tourist_facilities",13.325956344604492,38.207054138183594
715,N4409360691,Caffeteria Valdesi,null,null,null,null,Palermo Viale Regina Elena SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,cafes,tourist_facilities",13.330425262451172,38.19779586791992
716,N5210626456,Le Lunette,null,null,null,null,Palermo Viale Regina Elena SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,fast_food,tourist_facilities",13.325385093688965,38.206146240234375
717,N4727235190,Antico chiosco,null,null,null,null,Palermo SIC PA VII Circoscrizione Italia Piazza Mondello it Valdesi ,"foods,bars,tourist_facilities",13.32616138458252,38.20756912231445
718,N4727240089,Danimart,null,null,null,null,Palermo Piazza Mondello Roxy Bar SIC PA VII Circoscrizione Italia 90151 it 27 Valdesi ,"foods,bars,tourist_facilities",13.326395034790039,38.20781326293945
719,R10328228,Riserva Naturale Orientata Capo Gallo,http://www.regione.sicilia.it/Agricolturaeforeste/Azforeste/Riserve/riserva.asp?key=21,null,https://it.wikipedia.org/wiki/Riserva%20naturale%20orientata%20Capo%20Gallo,https://commons.wikimedia.org/wiki/File:Capo_Gallo_Faro.JPG,Palermo accesso occidentale a Capo Gallo SIC PA VII Circoscrizione Italia 90147 it ,"natural,interesting_places,nature_reserves,other_nature_conservation_areas",13.294270515441895,38.208011627197266
720,N2546095117,Bellolampo,null,null,https://it.wikipedia.org/wiki/Bellolampo,https://commons.wikimedia.org/wiki/File:Discarica_di_Bellolampo%2C_Palermo%2C_Italia_-_panoramica.jpg,SIC PA Italia Bellolampo 90136 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.273213386535645,38.13724899291992
721,R3385156,Area Naturale Marina Protetta Capo Gallo - Isola delle Femmine,http://www.ampcapogallo-isola.org/,null,https://it.wikipedia.org/wiki/Area%20naturale%20marina%20protetta%20Capo%20Gallo%20-%20Isola%20delle%20Femmine,https://commons.wikimedia.org/wiki/File:Barcarello_1.jpg,Palermo Via Barcarello SIC PA VII Circoscrizione Italia 90148 it ,"aquatic_protected_areas,natural,interesting_places,nature_reserves,nature_reserves_others,wildlife_reserves",13.283140182495117,38.2115592956543
722,N811615459,Monte Grifone,null,null,https://it.wikipedia.org/wiki/Monte%20Grifone,https://commons.wikimedia.org/wiki/File:Monte_Grifone_da_Brancaccio.jpg,Palermo SIC PA II Circoscrizione Italia it ,"mountain_peaks,geological_formations,natural,interesting_places",13.392239570617676,38.06625747680664
723,N3711670706,Grotta dell'Addaura,null,null,https://en.wikipedia.org/wiki/Grotta%20dell%27Addaura,https://commons.wikimedia.org/wiki/File:Palermo-Museo-Archeologico-bjs-11.jpg,Palermo Lungomare Cristoforo Colombo SIC PA VII Circoscrizione Italia 90149 it Vergine Maria ,"historic,archaeology,geological_formations,natural,interesting_places,other_archaeological_sites,caves",13.353935241699219,38.186561584472656
724,N493236385,Monte Pellegrino,null,null,https://en.wikipedia.org/wiki/Mount%20Pellegrino,https://commons.wikimedia.org/wiki/File:Monte_pellegrino.jpg,Palermo SIC PA VIII Circoscrizione Italia 90142 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.353803634643555,38.16611099243164
725,Q3457453,Riserva naturale orientata Monte Pellegrino,null,null,https://it.wikipedia.org/wiki/Riserva%20naturale%20orientata%20Monte%20Pellegrino,https://commons.wikimedia.org/wiki/File:Montepellegrino56.jpg,Palermo Valle del porco SIC PA VIII Circoscrizione Italia 90146 it ,"interesting_places,natural,nature_reserves,other_nature_conservation_areas",13.350000381469727,38.16999816894531
726,Q55380415,Monte Pellegrino,null,null,null,https://commons.wikimedia.org/wiki/File:Montepellegrino23.jpg,Palermo Via Monte Ercta SIC PA VIII Circoscrizione Italia 90149 it ,"interesting_places,natural,nature_reserves,other_nature_conservation_areas",13.346944808959961,38.17277908325195
727,N846353707,Pizzo Capra,null,null,https://it.wikipedia.org/wiki/Pizzo%20Capra,null,Palermo SIC PA V Circoscrizione Italia 90136 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.274065017700195,38.13435363769531
728,R11687916,Riserva naturale integrale Grotta Conza,null,null,https://it.wikipedia.org/wiki/Riserva%20naturale%20integrale%20Grotta%20Conza,null,Palermo SIC PA VII Circoscrizione Italia 90147 it ,"natural,interesting_places,nature_reserves,other_nature_conservation_areas",13.28004264831543,38.18739318847656
729,Q3682723,colle Atollo,null,null,https://it.wikipedia.org/wiki/Colle%20Atollo,null,Palermo SIC PA V Circoscrizione Italia 90136 it Passo di Rigano ,"mountain_peaks,interesting_places,natural,geological_formations",13.3016996383667,38.138099670410156
730,Q3861234,Monte Billiemi,null,null,https://it.wikipedia.org/wiki/Monte%20Billiemi,null,Palermo Sentiero delle vasche SIC PA VI Circoscrizione Italia 90147 it ,"mountain_peaks,interesting_places,natural,geological_formations",13.277199745178223,38.15829849243164
731,Q3936853,Riserva naturale orientata Grotta della Molara,null,null,https://it.wikipedia.org/wiki/Riserva%20naturale%20orientata%20Grotta%20della%20Molara,null,Palermo Via Parrini SIC PA VI Circoscrizione Italia 90145 it Cruillas ,"interesting_places,natural,nature_reserves,nature_reserves_others",13.304788589477539,38.14441680908203
732,Q55395336,Fondali di Isola delle Femmine - Capo Gallo,null,null,null,null,Palermo Via Barcarello SIC PA VII Circoscrizione Italia 90148 it ,"interesting_places,natural,nature_reserves,other_nature_conservation_areas",13.277777671813965,38.212223052978516
733,Q55380413,Valle del Fiume Oreto,null,null,null,null,Palermo SIC PA III Circoscrizione Italia 90131 it ,"interesting_places,natural,nature_reserves,other_nature_conservation_areas",13.332406044006348,38.08397674560547
734,Q55380406,Capo Gallo,null,null,null,null,Palermo accesso occidentale a Capo Gallo SIC PA VII Circoscrizione Italia 90147 it ,"interesting_places,natural,nature_reserves,other_nature_conservation_areas",13.29111099243164,38.20833206176758
735,W82616086,Spiaggia di Vergine Maria,null,null,null,null,Palermo SIC PA VII Circoscrizione Italia 90142 it Vergine Maria ,"natural,interesting_places,beaches,other_beaches",13.367730140686035,38.16718673706055
736,N945281084,Pizzo Orecchiuta,null,null,null,null,Palermo SIC PA III Circoscrizione Italia it ,"mountain_peaks,geological_formations,natural,interesting_places",13.341407775878906,38.061737060546875
737,N846353709,Pizzo Scala,null,null,null,null,Palermo SIC PA V Circoscrizione Italia 90136 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.267537117004395,38.129417419433594
738,N3058776011,Pizzo Piselli,null,null,null,null,Palermo SIC PA V Circoscrizione Italia 90136 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.268649101257324,38.132347106933594
739,N4763912133,Cozzo Suvarelli,null,null,null,null,Altofonte SIC PA Italia 90046 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.303362846374512,38.06011199951172
740,N1889614037,Monte Caputo,null,null,null,null,Via Regione Siciliana Monreale SIC PA Italia 90046 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.274615287780762,38.0841064453125
741,N846295877,Monte Greco,null,null,null,null,Palermo Via Orecchiuta SIC PA III Circoscrizione Italia 90131 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.3316650390625,38.06380081176758
742,N2967929582,Monte Starrabba,null,null,null,null,Palermo SIC PA III Circoscrizione Italia 90125 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.338810920715332,38.069358825683594
743,N846346571,Monte Cuccitello,null,null,null,null,Palermo SP57 SIC PA IV Circoscrizione Italia 90136 it Baida ,"mountain_peaks,geological_formations,natural,interesting_places",13.278146743774414,38.11075973510742
744,N846353708,Monte Gibilforni,null,null,null,null,Palermo SIC PA VI Circoscrizione Italia 90146 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.285581588745117,38.14113235473633
745,N3058776000,Cozzo San Rocco,null,null,null,null,Palermo Sentiero delle vasche SIC PA VI Circoscrizione Italia 90147 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.277117729187012,38.15836715698242
746,N3058776006,Pizzo Cardillo,null,null,null,null,SIC PA VI Circoscrizione Italia Torretta 90040 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.267681121826172,38.150848388671875
747,N3058775999,Cozzo Grillo,null,null,null,null,SP1 SIC PA V Circoscrizione Italia Torretta 90136 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.273079872131348,38.145233154296875
748,N3058776002,Cozzo del Monaco,null,null,null,null,Palermo SIC PA VI Circoscrizione Italia 90146 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.285399436950684,38.154075622558594
749,N811705143,Pizzo Manolfo,null,null,null,null,Palermo SIC PA VI Circoscrizione Italia 90146 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.271614074707031,38.17708206176758
750,N3058775998,Cozzo Finocchio,null,null,null,null,Palermo SIC PA VII Circoscrizione Italia it ,"mountain_peaks,geological_formations,natural,interesting_places",13.281003952026367,38.1760368347168
751,N3058776004,Cozzo di Paola,null,null,null,null,Palermo SIC PA VII Circoscrizione Italia 90147 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.288516998291016,38.16911697387695
752,N4780752010,Croce Verde Alto,null,null,null,null,Palermo SP37 SIC PA II Circoscrizione Italia 90121 it Croce Verde ,"mountain_peaks,geological_formations,natural,interesting_places",13.405033111572266,38.07060241699219
753,W262811348,Capo Gallo Beach,null,null,null,null,Palermo Via Barcarello SIC PA VII Circoscrizione Italia 90148 it ,"natural,interesting_places,beaches,other_beaches",13.282597541809082,38.209835052490234
754,W73432596,Mondello,null,null,null,null,Palermo Viale Regina Elena SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"natural,interesting_places,beaches,other_beaches",13.32712173461914,38.20174026489258
755,W97995758,frontiera Riserva Naturale Orientata Capo Gallo,null,null,null,null,Palermo accesso occidentale a Capo Gallo SIC PA VII Circoscrizione Italia 90147 it ,"natural,interesting_places,nature_reserves,other_nature_conservation_areas",13.294270515441895,38.208011627197266
756,W24747962,lo Schiavo,null,null,null,null,Palermo Viale Diana SIC PA VII Circoscrizione Italia 90143 it Pallavicino ,"sport,interesting_places,natural,nature_reserves,other_nature_conservation_areas,climbing",13.346329689025879,38.15928649902344
757,N847027137,Pizzo Sella,null,null,null,null,Palermo SIC PA VII Circoscrizione Italia 90147 it ,"mountain_peaks,geological_formations,natural,interesting_places",13.299551963806152,38.21440505981445
758,W262811315,,null,null,null,null,Palermo Via Barcarello SIC PA VII Circoscrizione Italia 90148 it ,"natural,interesting_places,beaches,other_beaches",13.28006362915039,38.20458984375
759,W262801302,,null,null,null,null,Palermo Via Agostino Barbarigo SIC PA VII Circoscrizione Italia 90149 it Valdesi ,"natural,interesting_places,beaches,other_beaches",13.345436096191406,38.19154357910156
760,W190668689,,null,null,null,null,Via Messina Marine Villabate SIC PA II Circoscrizione Italia 90121 it ,"natural,interesting_places,beaches,other_beaches",13.436763763427734,38.095157623291016
761,W190668696,,null,null,null,null,Palermo Via Messina Marine SIC PA II Circoscrizione Italia 90121 it Romagnolo ,"natural,interesting_places,beaches,other_beaches",13.420108795166016,38.09785079956055
762,W190668697,,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90121 it ,"natural,interesting_places,beaches,other_beaches",13.41710376739502,38.09818649291992
763,R6309453,Porta Felice,null,null,https://en.wikipedia.org/wiki/Porta%20Felice,https://commons.wikimedia.org/wiki/File:Harvey_Porta_Felice.jpg,Palermo SIC PA I Circoscrizione Italia it Kalsa ,"fortifications,defensive_walls,historic,interesting_places",13.371321678161621,38.119571685791016
764,W49786077,Church of San Giovanni degli Eremiti,null,null,https://en.wikipedia.org/wiki/San%20Giovanni%20degli%20Eremiti,https://commons.wikimedia.org/wiki/File:San_giovanni_degli_eremiti.jpg,Palermo SIC PA I Circoscrizione Italia it Albergheria ,"religion,historic,churches,archaeology,interesting_places,other_archaeological_sites,catholic_churches",13.354595184326172,38.109561920166016
765,N452083703,Catacombe dei Cappuccini,http://www.scienzainrete.it/contenuto/articolo/i-segreti-della-mummia-bambina,null,https://en.wikipedia.org/wiki/Catacombe%20dei%20Cappuccini,https://commons.wikimedia.org/wiki/File:Professionalists%27_Corridor.jpg,Palermo Piazza Cappuccini SIC PA IV Circoscrizione Italia 90129 it ,"cemeteries,historic,burial_places,archaeology,interesting_places,other_archaeological_sites",13.339244842529297,38.1118278503418
766,R395010,Palazzo dei Normanni,https://www.federicosecondo.org/palazzo-reale-2/,null,https://en.wikipedia.org/wiki/Palazzo%20dei%20Normanni,https://commons.wikimedia.org/wiki/File:Palais_des_Normands.jpg,Palermo Piazza del Parlamento Palazzo dei Normanni SIC PA I Circoscrizione Italia 90134 it 1 Albergheria ,"palaces,architecture,historic_architecture,fortifications,historic,interesting_places,castles",13.353249549865723,38.1112060546875
767,W186187084,Castello della Zisa,null,null,https://en.wikipedia.org/wiki/Zisa%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Palermo-Zisa-bjs-1.jpg,Palermo Piazza Zisa SIC PA V Circoscrizione Italia 90138 it Olivuzza ,"fortifications,historic,interesting_places,castles",13.341054916381836,38.11677551269531
768,W82665029,Monreale Cathedral,http://monrealeduomo.it;http://www.diocesimonreale.it/diocesi/basilica-cattedrale/,null,https://en.wikipedia.org/wiki/Monreale%20Cathedral,https://commons.wikimedia.org/wiki/File:Monreale_Cathedral_009_6388.jpg,Via degli Angeli Monreale SIC PA Italia 90131 it ,"religion,cathedrals,historic,churches,archaeology,interesting_places,other_archaeological_sites,catholic_churches",13.292276382446289,38.0820198059082
769,W44835616,Castello di Maredolce,https://turismo.comune.palermo.it/palermo-welcome-luogo-dettaglio.php?tp=68&det=17&id=77,null,https://en.wikipedia.org/wiki/Castello%20di%20Maredolce,https://commons.wikimedia.org/wiki/File:Maredolce.jpg,Palermo SIC PA II Circoscrizione Italia 90124 it Settecannoli ,"fortifications,historic,interesting_places,castles",13.38720417022705,38.092308044433594
770,W49750033,Palermo Cathedral,http://www.cattedrale.palermo.it/;http://www.cattedrale.palermo.it,null,https://en.wikipedia.org/wiki/Palermo%20Cathedral,https://commons.wikimedia.org/wiki/File:Panoramica_Cattedrale_di_Palermo.jpg,Palermo SIC PA I Circoscrizione Italia it Albergheria ,"religion,cathedrals,historic,churches,archaeology,interesting_places,other_archaeological_sites,catholic_churches",13.35600757598877,38.11434555053711
771,W315192697,Teatro Marmoreo,null,null,https://it.wikipedia.org/wiki/Teatro%20marmoreo,https://commons.wikimedia.org/wiki/File:Marmoreo.jpg,Palermo SIC PA I Circoscrizione Italia Piazza del Parlamento Cortile Maqueda it Albergheria ,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.354462623596191,38.11135482788086
772,W426480998,Quattro Canti,null,null,https://en.wikipedia.org/wiki/Quattro%20Canti,https://commons.wikimedia.org/wiki/File:Palermo_0613_2013.jpg,Palermo SIC PA I Circoscrizione Italia Quattro Canti it La Loggia ,"squares,interesting_places,monuments_and_memorials,cultural,monuments,urban_environment,historic",13.361459732055664,38.11568069458008
773,W551739404,Fontana del Genio a Villa Giulia,null,null,https://en.wikipedia.org/wiki/Fontana%20del%20Genio%20a%20Villa%20Giulia,https://commons.wikimedia.org/wiki/File:GenioPalermoMarabitti.JPG,Palermo Via Abramo Lincoln Orto Botanico SIC PA I Circoscrizione Italia 90133 it 2 Kalsa ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.374528884887695,38.11298751831055
774,N7703656541,ricordo della strage di via Carini,null,null,https://en.wikipedia.org/wiki/Via%20Carini%20massacre,https://commons.wikimedia.org/wiki/File:DallaChiesadead.jpg,Palermo Via Isidoro Carini SIC PA VIII Circoscrizione Italia 90139 it 43 ,"historic,monuments_and_memorials,interesting_places,monuments",13.355839729309082,38.12874984741211
775,W326915607,Castello a Mare,https://turismo.comune.palermo.it/palermo-welcome-luogo-dettaglio.php?tp=68&det=25&id=199,null,https://en.wikipedia.org/wiki/Castello%20a%20Mare,https://commons.wikimedia.org/wiki/File:Castello_a_mare_di_Palermo_fronte_corpo_fabbrica_principale_06_nov_2016.jpg,Palermo Via Francesco Crispi SIC PA I Circoscrizione Italia 90133 it La Loggia ,"fortifications,historic,archaeology,interesting_places,castles,other_archaeological_sites",13.36713695526123,38.12189865112305
776,W926609495,Castello a Mare,https://turismo.comune.palermo.it/palermo-welcome-luogo-dettaglio.php?tp=68&det=25&id=199,null,https://en.wikipedia.org/wiki/Castello%20a%20Mare,https://commons.wikimedia.org/wiki/File:Castello_a_mare_di_Palermo_fronte_corpo_fabbrica_principale_06_nov_2016.jpg,Palermo Via Filippo Patti SIC PA I Circoscrizione Italia 90133 it La Loggia ,"fortifications,historic,interesting_places,castles",13.367088317871094,38.12212371826172
777,R2384070,Castellaccio,null,null,https://it.wikipedia.org/wiki/Castellaccio%20di%20Monreale,https://commons.wikimedia.org/wiki/File:Castelaccio.jpg,Via Regione Siciliana Monreale SIC PA Italia 90046 it ,"fortifications,historic,interesting_places,castles",13.274698257446289,38.0835075378418
778,W42346550,Cimitero di Santa Maria di Gesù,null,null,https://it.wikipedia.org/wiki/Cimitero%20di%20Santa%20Maria%20di%20Ges%C3%B9,https://commons.wikimedia.org/wiki/File:Cimitero_Santa_Maria_di_Ges%C3%B9.jpg,Palermo SIC PA III Circoscrizione Italia 90124 it Chiavelli ,"cemeteries,historic,burial_places,interesting_places",13.378104209899902,38.08182144165039
779,N3241205974,Necropoli punica,null,null,https://it.wikipedia.org/wiki/Necropoli%20punica%20di%20Palermo,https://commons.wikimedia.org/wiki/File:Le_cimeti%C3%A8re_punique_%28Palerme%29.jpg,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90129 it Altarello ,"historic,archaeology,interesting_places,other_archaeological_sites",13.345081329345703,38.108917236328125
780,W815701117,Porta Nuova,null,null,https://en.wikipedia.org/wiki/Porta%20Nuova%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Palermo-Porta-Nuova-bjs-1.jpg,Palermo Piazza del Parlamento Palazzo dei Normanni SIC PA I Circoscrizione Italia 90134 it 1 Albergheria ,"fortifications,defensive_walls,historic,interesting_places",13.352686882019043,38.11214065551758
781,N4239693515,Genio di Palazzo Pretorio,null,null,https://it.wikipedia.org/wiki/Genio%20di%20Palazzo%20Pretorio,https://commons.wikimedia.org/wiki/File:Palermo_-_Palazzo_Pretorio_interno_statua_del_Genio_di_Palermo.jpg,Palermo Corso Vittorio Emanuele SIC PA I Circoscrizione Italia 90133 Piazza Pretoria it La Loggia ,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.362438201904297,38.115234375
782,W81373199,Castello della Cuba (Cuba sottana),null,null,https://en.wikipedia.org/wiki/Cuba%20Palace,https://commons.wikimedia.org/wiki/File:Palermo_Cuba01.jpeg,Palermo Corso Calatafimi Linea Ufficio SIC PA IV Circoscrizione Italia 90129 it 295 Altarello ,"palaces,architecture,historic_architecture,fortifications,historic,interesting_places,castles",13.34261417388916,38.10757827758789
783,W143736592,Colonna dell'Immacolata,null,null,https://it.wikipedia.org/wiki/Colonna%20dell%27Immacolata%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Palermo-Colonna-Immacolata-bjs2007-01.jpg,Palermo Via Giovanni Meli SIC PA I Circoscrizione Italia 90133 Piazza San Domenico it La Loggia ,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,monuments",13.36289119720459,38.11872863769531
784,W558126259,Fontana del Garraffo,null,null,https://en.wikipedia.org/wiki/Fontana%20del%20Garraffo,https://commons.wikimedia.org/wiki/File:Fontana_del_Garraffo_-_Piazza_Marina_2.jpg,Palermo Sicily Cool SIC PA I Circoscrizione Italia 90133 Piazza Marina it 11 Kalsa ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.367454528808594,38.11796569824219
785,W199819687,Cimitero dei Cappuccini,null,null,https://it.wikipedia.org/wiki/Cimitero%20dei%20Cappuccini%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Cimitero_dei_Cappuccini_a_Palermo.JPG,Palermo Piazza Cappuccini SIC PA IV Circoscrizione Italia 90129 it Altarello ,"cemeteries,historic,burial_places,interesting_places",13.338626861572266,38.11211395263672
786,N2595735306,"Monumento ai caduti noto come ""La Statua""",null,null,https://it.wikipedia.org/wiki/Piazza%20Vittorio%20Veneto%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Monumento_caduti_palermo.jpg,Palermo Viale Croce Rossa SIC PA VIII Circoscrizione Italia 90144 Piazza Vittorio Veneto it ,"historic,burial_places,interesting_places,war_memorials",13.342070579528809,38.145599365234375
787,N4225222223,Genio del Garraffo,null,null,https://it.wikipedia.org/wiki/Genio%20del%20Garraffo,https://commons.wikimedia.org/wiki/File:Palermu_lu_Grandi_front_part.jpg,Palermo Piazzetta Garraffo SIC PA I Circoscrizione Italia 90133 it La Loggia ,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.364245414733887,38.1175422668457
788,N3711670706,Grotta dell'Addaura,null,null,https://en.wikipedia.org/wiki/Grotta%20dell%27Addaura,https://commons.wikimedia.org/wiki/File:Palermo-Museo-Archeologico-bjs-11.jpg,Palermo Lungomare Cristoforo Colombo SIC PA VII Circoscrizione Italia 90149 it Vergine Maria ,"historic,archaeology,geological_formations,natural,interesting_places,other_archaeological_sites,caves",13.353935241699219,38.186561584472656
789,W418897527,Fontana del Cavalluccio Marino,null,null,https://it.wikipedia.org/wiki/Fontana%20del%20Cavallo%20Marino,https://commons.wikimedia.org/wiki/File:Fontana_del_Cavallo_Marino.JPG,Palermo Piazza Santo Spirito SIC PA I Circoscrizione Italia 90133 it Kalsa ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.370782852172852,38.119300842285156
790,W552486011,Fontana d'Ercole,null,null,https://it.wikipedia.org/wiki/Fontana%20d%27Ercole%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:2012-11-03_Fontana_d_Ercole_-_Parco_della_Favorita_-_Palermo_%28Italy%29.jpg,Palermo SIC PA VII Circoscrizione Italia 90146 it Pallavicino ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.335153579711914,38.16872024536133
791,W926546483,Pretoria Fountain,null,null,https://en.wikipedia.org/wiki/Fontana%20Pretoria,https://commons.wikimedia.org/wiki/File:Palermo-Piazza-Pretoria-bjs2007-02.jpg,Palermo Corso Vittorio Emanuele SIC PA I Circoscrizione Italia 90133 Piazza Pretoria it La Loggia ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.362080574035645,38.1154899597168
792,N4203987517,Fontana della Doganella,null,null,https://it.wikipedia.org/wiki/Fontana%20della%20Doganella,https://commons.wikimedia.org/wiki/File:Fontana_Doganella_PA_03_11_2014.jpg,Palermo Via della Cala SIC PA I Circoscrizione Italia 90133 it La Loggia ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.367877006530762,38.1185302734375
793,W24623291,Cimitero di Sant'Orsola,http://www.entesantospirito.it/,null,https://it.wikipedia.org/wiki/Cimitero%20di%20Sant%27Orsola,https://commons.wikimedia.org/wiki/File:Chapel_of_the_family_Falcone.jpg,Palermo SIC PA III Circoscrizione Italia 90127 it Guadagna ,"cemeteries,historic,burial_places,interesting_places",13.361699104309082,38.09964370727539
794,N2972101130,Strage di via D'Amelio,null,null,https://en.wikipedia.org/wiki/Via%20D%27Amelio%20bombing,https://commons.wikimedia.org/wiki/File:Paolo_Borsellino_tree.jpg,Palermo Via Mariano D'Amelio SIC PA VIII Circoscrizione Italia 90143 it 68 Acquasanta ,"historic,monuments_and_memorials,interesting_places,monuments",13.354726791381836,38.14303207397461
795,W551744944,Il Genio di Palermo,null,null,https://it.wikipedia.org/wiki/Genio%20di%20Piazza%20Rivoluzione,https://commons.wikimedia.org/wiki/File:Genio_della_Rivoluzione.jpg,Palermo Qvivi SIC PA I Circoscrizione Italia 90133 Piazza Rivoluzione it 5 Kalsa ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.366551399230957,38.1141242980957
796,N2419100589,Fontana del Garraffello,null,null,https://it.wikipedia.org/wiki/Fontana%20del%20Garraffello,https://commons.wikimedia.org/wiki/File:Fontana_del_Garraffello.jpg,Palermo SIC PA I Circoscrizione Italia Piazza Garraffello it La Loggia ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.364968299865723,38.117950439453125
797,W25453095,Cimitero di Santa Maria dei Rotoli,null,null,https://it.wikipedia.org/wiki/Cimitero%20di%20Santa%20Maria%20dei%20Rotoli,https://commons.wikimedia.org/wiki/File:Cemetery_Santa_Maria_dei_Rotoli.jpg,Palermo Via Vergine Maria SIC PA VII Circoscrizione Italia 90142 it Vergine Maria ,"cemeteries,historic,burial_places,interesting_places",13.368614196777344,38.160423278808594
798,N4239632086,Genio del Porto,null,null,https://it.wikipedia.org/wiki/Genio%20del%20Porto,https://commons.wikimedia.org/wiki/File:Genio_del_Porto.jpg,Palermo Via Francesco Crispi SIC PA VIII Circoscrizione Italia 90100 it ,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,installation,sculptures,monuments",13.363268852233887,38.12738800048828
799,Q717322,Battle of Palermo,null,null,https://en.wikipedia.org/wiki/Battle%20of%20Palermo,https://commons.wikimedia.org/wiki/File:Battle_of_Palermo_1676.jpg,Italia it ,"battlefields,historic,historical_places,interesting_places",13.385000228881836,38.125
800,Q1265000,Porta Mazzara,null,null,https://it.wikipedia.org/wiki/Porta%20Mazzara,https://commons.wikimedia.org/wiki/File:Porta_di_Mazzara-1.jpg,Palermo Via dei Benedettini SIC PA I Circoscrizione Italia 90128 it Albergheria ,"fortifications,historic,defensive_walls,interesting_places",13.355610847473145,38.10856246948242
