xid,name,url,stars,wikipedia,image,address,kinds,lon,lat
N6854775605,Sit & Mancia,null,null,null,null,Palermo Via Porta Carini Salumeria Macelleria Guagliata Pietro SIC PA I Circoscrizione Italia 90134 it 63-65 Il Capo ,"foods,restaurants,tourist_facilities",13.353827476501465,38.119140625
N4617236492,Pizza Goethe,null,null,null,null,Palermo Via Giovanni Pacini SIC PA VIII Circoscrizione Italia 90138 it ,"foods,fast_food,tourist_facilities",13.35061264038086,38.119747161865234
N5374926709,Caffetteria Perlongo,null,null,null,null,Palermo Cortile Barcellona SIC PA VIII Circoscrizione Italia 90138 it ,"foods,cafes,tourist_facilities",13.348484992980957,38.12092971801758
N5131241021,San fransesco,null,null,null,null,Palermo Via Tripoli SIC PA I Circoscrizione Italia 90139 it Il Capo ,"foods,bars,tourist_facilities",13.353515625,38.121219635009766
N6561456902,le Angeliche,http://www.leangeliche.it,null,null,null,Palermo Vicolo dell'Abbadia le Angeliche SIC PA I Circoscrizione Italia 90134 it 10-14 Il Capo ,"foods,restaurants,tourist_facilities",13.35400390625,38.11792755126953
N3075665565,Supra I Mura,null,null,null,null,Palermo Supra I Mura SIC PA I Circoscrizione Italia 90138 Piazza Porta Carini it 5 Il Capo ,"foods,restaurants,tourist_facilities",13.353971481323242,38.11906814575195
N5457347299,Da Giorgio,null,null,null,null,Palermo Via Volturno Da Giorgio SIC PA I Circoscrizione Italia 90132 it 46 Il Capo ,"foods,restaurants,tourist_facilities",13.354619026184082,38.119483947753906
N7961890446,Rabbit Hole,https://rabbitholepalermo.it/,null,null,null,Palermo Via Volturno SIC PA I Circoscrizione Italia 90132 it 22 Il Capo ,"foods,cafes,tourist_facilities",13.354952812194824,38.11958694458008
N6648290885,I panini di Las Vegas,null,null,null,null,Palermo Via Giovanni Battista Pagano SIC PA I Circoscrizione Italia 90138 it Il Capo ,"foods,bars,tourist_facilities",13.353958129882812,38.118568420410156
N5448179845,Osteria Pane E Alivi,null,null,null,null,Palermo SIC PA I Circoscrizione Italia 90134 it Il Capo ,"foods,restaurants,tourist_facilities",13.358638763427734,38.117427825927734
N5488783125,Dress bar,null,null,null,null,Palermo Via Mariano Stabile SIC PA VIII Circoscrizione Italia 90132 it ,"foods,cafes,tourist_facilities",13.35468578338623,38.12167739868164
N5457347442,Falstaff,null,null,null,null,Palermo Via Pignatelli Aragona Pizzeria Torquemada SIC PA I Circoscrizione Italia 90141 it 64 Il Capo ,"pubs,foods,tourist_facilities",13.355570793151855,38.120872497558594
N6807363285,Cha,null,null,null,null,Palermo Via Velasquez SIC PA VIII Circoscrizione Italia 90139 it ,"foods,bars,tourist_facilities",13.35411548614502,38.122283935546875
N4290853694,Ristorante Pizzeria al 59,http://www.al59.com,null,null,null,Palermo Via Pignatelli Aragona SIC PA I Circoscrizione Italia 90132 Piazza Giuseppe Verdi it Il Capo ,"foods,restaurants,tourist_facilities",13.357048988342285,38.12107849121094
N1968976199,Antica Pasticceria Mazzara,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90132 Piazzale Ungheria Via Generale Magliocco it ,"foods,cafes,tourist_facilities",13.356603622436523,38.1217041015625
N5451557202,Capatoast,null,null,null,null,Palermo Via Maqueda Capatoast SIC PA I Circoscrizione Italia 90140 it 421 Il Capo ,"foods,fast_food,tourist_facilities",13.358779907226562,38.11994934082031
N5429712371,Burger King,null,null,null,null,Palermo Via Camillo Benso Conte di Cavour BNL SIC PA I Circoscrizione Italia 90100 it 151 Il Capo ,"foods,fast_food,tourist_facilities",13.358440399169922,38.121185302734375
N5448179855,Ziatina,null,null,null,null,Palermo SIC PA I Circoscrizione Italia 90132 Via Spinuzza it Il Capo ,"pubs,foods,tourist_facilities",13.35856819152832,38.12092208862305
N4143119990,Conara di Monaco ,null,null,null,null,Palermo SIC PA I Circoscrizione Italia 90132 Via Spinuzza it Il Capo ,"foods,bars,tourist_facilities",13.35828971862793,38.12099838256836
N5438151537,Lo Sparviero,null,null,null,null,Palermo Via Sperlinga SIC PA VIII Circoscrizione Italia 90132 it ,"foods,restaurants,tourist_facilities",13.356821060180664,38.121395111083984
N5928459887,Alex Bar,null,null,null,null,Palermo SIC PA V Circoscrizione Italia 90135 Piazza Antonio Zanca it Olivuzza ,"foods,cafes,tourist_facilities",13.328742027282715,38.124107360839844
N276929567,champagneria,null,null,null,null,Palermo Via Spinuzza SIC PA I Circoscrizione Italia 90132 it Il Capo ,"foods,bars,tourist_facilities",13.358742713928223,38.121089935302734
N303394372,Asia,null,null,null,null,Palermo Viale Regione Siciliana Nord Ovest SIC PA VIII Circoscrizione Italia 90145 it ,"foods,restaurants,tourist_facilities",13.33008098602295,38.127376556396484
N8685452749,Bar Bosco,null,null,null,null,Palermo Via Principe di Palagonia SIC PA VIII Circoscrizione Italia 90144 it ,"foods,cafes,tourist_facilities",13.336993217468262,38.13241958618164
N5088944223,McDonald's,null,null,null,null,Palermo SIC PA V Circoscrizione Italia 90145 it Olivuzza ,"foods,fast_food,tourist_facilities",13.328807830810547,38.12803649902344
N5121373152,Bigfoot,null,null,null,null,Palermo Vicolo Pistoia SIC PA V Circoscrizione Italia 90145 it Passo di Rigano ,"foods,cafes,tourist_facilities",13.33026123046875,38.13559341430664
N4676413996,Manila,null,null,null,null,Palermo Via Principe di Paternò SIC PA VIII Circoscrizione Italia 90145 it ,"foods,bars,tourist_facilities",13.332832336425781,38.136253356933594
N5121357651,400 gradi,null,null,null,null,Palermo Viale Lazio SIC PA VIII Circoscrizione Italia 90144 it ,"foods,restaurants,tourist_facilities",13.337100982666016,38.14164733886719
N6261256264,Xò,null,null,null,null,Palermo Via Molise SIC PA VIII Circoscrizione Italia 90144 it ,"pubs,foods,tourist_facilities",13.336688041687012,38.1418571472168
N5391982043,Srilankan Kebab,null,null,null,null,Palermo Via Dante SIC PA VIII Circoscrizione Italia 90141 it 172 ,"foods,fast_food,tourist_facilities",13.346949577331543,38.12274169921875
N8040164860,Wasabi,null,null,null,null,Palermo Via Segesta Edilizia Cassano SIC PA VIII Circoscrizione Italia 90141 it 2b ,"foods,restaurants,tourist_facilities",13.348248481750488,38.12390899658203
N4715467390,Il bacio nero,null,null,null,null,Palermo Piazza Lolli SIC PA VIII Circoscrizione Italia 90141 it ,"foods,bars,tourist_facilities",13.346932411193848,38.123531341552734
N5391982047,Bar Sonia,null,null,null,null,Palermo Via Dante SIC PA VIII Circoscrizione Italia 90141 it 166 ,"foods,cafes,tourist_facilities",13.347115516662598,38.12277603149414
N5392225944,Gusto,null,null,null,null,Palermo Via Dante SIC PA VIII Circoscrizione Italia 90141 it 79 ,"foods,cafes,tourist_facilities",13.348085403442383,38.12300491333008
N4713153290,Il bacio nero,null,null,null,null,Palermo Piazza Lolli SIC PA VIII Circoscrizione Italia 90141 it ,"foods,bars,tourist_facilities",13.346909523010254,38.12358856201172
N6364776351,L'angolo del gusto,null,null,null,null,Palermo Via Emanuele Notarbartolo L'angolo del gusto SIC PA VIII Circoscrizione Italia 90144 it 56/c ,"foods,restaurants,tourist_facilities",13.339761734008789,38.13103103637695
N6364695344,Malaspina Cafè,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90144 it ,"foods,cafes,tourist_facilities",13.338688850402832,38.13015365600586
N8715310091,McDonald's,null,null,null,null,Palermo Piazza Matteo Maria Boiardo SIC PA VIII Circoscrizione Italia 90144 it ,"foods,fast_food,tourist_facilities",13.342140197753906,38.13218688964844
N269251526,Kus Kus,null,null,null,null,Palermo Piazza Virgilio SIC PA VIII Circoscrizione Italia 90141 it ,"foods,restaurants,tourist_facilities",13.349067687988281,38.123756408691406
N5394304059,Coffee Time,null,null,null,null,Palermo Via Brunetto Latini SIC PA VIII Circoscrizione Italia 90141 it 35 ,"foods,cafes,tourist_facilities",13.34992504119873,38.12324523925781
N5415833406,Bar Black Silver,null,null,null,null,Palermo Via Brunetto Latini TIpolitografia De Luca SIC PA VIII Circoscrizione Italia 90141 it 7 ,"foods,cafes,tourist_facilities",13.350606918334961,38.12287521362305
N5057755987,Annette Lounge Bar,null,null,null,null,Palermo Via Sammartino SIC PA VIII Circoscrizione Italia 90141 it 19 ,"foods,cafes,tourist_facilities",13.350907325744629,38.12347412109375
N5371213612,Mignòn,null,null,null,null,Palermo Via Dante SIC PA VIII Circoscrizione Italia 90139 it 54 ,"foods,fast_food,tourist_facilities",13.350837707519531,38.123653411865234
N269241275,Whisky & Drink,null,null,null,null,Palermo Via Giosuè Carducci SIC PA VIII Circoscrizione Italia 90139 it ,"foods,bars,tourist_facilities",13.352608680725098,38.12449645996094
N8047354669,La Drogheria del Buongustaio,null,null,null,null,Palermo Via Niccolò Garzilli SIC PA VIII Circoscrizione Italia 90141 it 17 ,"foods,restaurants,tourist_facilities",13.352984428405762,38.125244140625
N8036444282,Kairos,null,null,null,null,Palermo Via Principe di Villafranca SIC PA VIII Circoscrizione Italia 90141 it ,"foods,cafes,tourist_facilities",13.351503372192383,38.125972747802734
N268695726,Laboratorio Martino,null,null,null,null,Palermo Via Enrico Parisi SIC PA VIII Circoscrizione Italia 90141 it ,"foods,cafes,tourist_facilities",13.352585792541504,38.12590789794922
N8061995368,Bar Rosanero,null,null,null,null,Palermo Via Venti Settembre SIC PA VIII Circoscrizione Italia 90139 it 36 ,"foods,cafes,tourist_facilities",13.35301399230957,38.125736236572266
N269241632,kitsch,null,null,null,null,Palermo Via Dodici Gennaio SIC PA VIII Circoscrizione Italia 90139 it ,"foods,bars,tourist_facilities",13.353116035461426,38.1254768371582
N267676150,Lord Green,null,null,null,null,Palermo Via Enrico Parisi SIC PA VIII Circoscrizione Italia 90141 it ,"foods,bars,tourist_facilities",13.35272216796875,38.125892639160156
N268842048,Santa Monica,null,null,null,null,Palermo Via Enrico Parisi SIC PA VIII Circoscrizione Italia 90141 it ,"foods,bars,tourist_facilities",13.353530883789062,38.12644958496094
N9010378418,Vino Divino,null,null,null,null,Palermo Via Velasquez SIC PA VIII Circoscrizione Italia 90139 it ,"foods,restaurants,tourist_facilities",13.353911399841309,38.12255859375
N8525177117,Hobento Palermo,null,null,null,null,Palermo Via Valerio Villareale SIC PA VIII Circoscrizione Italia 90132 it 35 ,"foods,restaurants,tourist_facilities",13.354755401611328,38.12302780151367
N274292097,Cofea,null,null,null,null,Palermo Via Valerio Villareale SIC PA VIII Circoscrizione Italia 90132 it 35 ,"foods,cafes,tourist_facilities",13.3558931350708,38.122615814208984
N4468386991,Bacio Nero,null,null,null,null,Palermo Via Folengo SIC PA VIII Circoscrizione Italia 90139 it ,"foods,cafes,tourist_facilities",13.35400104522705,38.12424087524414
N267368466,McDonald's,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90132 Piazzetta Bagnasco Via Di Stefano it ,"foods,fast_food,tourist_facilities",13.355144500732422,38.12358093261719
N4278652893,i cuochimi,null,null,null,null,Palermo Via Ruggero Settimo i cuochimi SIC PA VIII Circoscrizione Italia 90139 it 68 ,"foods,fast_food,tourist_facilities",13.356181144714355,38.123592376708984
N5451557206,Coffee & Chocolate,null,null,null,null,Palermo B&B Amelie SIC PA VIII Circoscrizione Italia 90139 Via Principe di Belmonte it 94 ,"foods,cafes,tourist_facilities",13.356831550598145,38.123592376708984
N5451557425,Antico Caffè Spinnato,null,null,null,null,Palermo B&B Amelie SIC PA VIII Circoscrizione Italia 90139 Via Principe di Belmonte it 94 ,"foods,cafes,tourist_facilities",13.356732368469238,38.123809814453125
N6585964385,VillaErmosa Cafe Bistrot,null,null,null,null,Palermo Via Villaermosa Villa Ermosa Cafe Bistrot SIC PA I Circoscrizione Italia 90132 it 25 La Loggia ,"foods,cafes,tourist_facilities",13.359312057495117,38.122764587402344
N3334372444,Skybar,https://t.co/75OVmXLK1x,null,null,null,Palermo Via Mariano Stabile Ades SIC PA VIII Circoscrizione Italia 90100 it 146 ,"foods,bars,tourist_facilities",13.358230590820312,38.123165130615234
N5410425435,Lato B,null,null,null,null,Palermo Via Mariano Stabile Pellicceria Cincillà SIC PA VIII Circoscrizione Italia 90100 it 122 ,"foods,bars,tourist_facilities",13.359302520751953,38.12345504760742
N268695629,Aluia,null,null,null,null,Palermo Via della Libertà Farmacia SIC PA VIII Circoscrizione Italia 90100 it 17a ,"foods,cafes,tourist_facilities",13.354533195495605,38.12701416015625
N5491591621,Di Martino,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90139 Via Giuseppe Mazzini it ,"foods,cafes,tourist_facilities",13.354763984680176,38.12727355957031
N3387871941,sushi station,null,null,null,null,Palermo Via Quintino Sella SIC PA VIII Circoscrizione Italia 90139 it ,"foods,fast_food,tourist_facilities",13.356215476989746,38.1273078918457
N267696384,volo,null,null,null,null,Palermo Via della Libertà SIC PA VIII Circoscrizione Italia 90139 it 6 ,"foods,bars,tourist_facilities",13.354629516601562,38.125701904296875
N5410425434,Vinoversa,null,null,null,null,Palermo Via Domenico Scinà SIC PA VIII Circoscrizione Italia 90132 it ,"foods,bars,tourist_facilities",13.357274055480957,38.125606536865234
N5476420221,Osteria lo Bianco,null,null,null,null,Palermo Via Emerico Amari SIC PA VIII Circoscrizione Italia 90100 it ,"foods,restaurants,tourist_facilities",13.358891487121582,38.12549591064453
N269496177,antica caffetteria Nascè,null,null,null,null,Palermo Via Quintino Sella SIC PA VIII Circoscrizione Italia 90139 it ,"foods,cafes,tourist_facilities",13.356983184814453,38.12773513793945
N2532953057,Il Marchese,null,null,null,null,Palermo Via Marchese Ugo Il Marchese SIC PA VIII Circoscrizione Italia 90141 it 56 ,"foods,bars,tourist_facilities",13.350132942199707,38.13246154785156
N269241835,byblo's,null,null,null,null,Palermo Via Simone Corleo SIC PA VIII Circoscrizione Italia 90139 it ,"foods,restaurants,tourist_facilities",13.354020118713379,38.128578186035156
N269241788,centro città,null,null,null,null,Palermo Via Gaetano Daita SIC PA VIII Circoscrizione Italia 90139 it ,"foods,cafes,tourist_facilities",13.354148864746094,38.128353118896484
N1416362549,Cotto a Legna,null,null,null,null,Palermo Via Giuseppe Sciuti Cotto a Legna SIC PA VIII Circoscrizione Italia 90143 it 104 ,"foods,restaurants,tourist_facilities",13.340642929077148,38.1362190246582
N4676413995,Sicilia,null,null,null,null,Palermo Via Sicilia SIC PA VIII Circoscrizione Italia 90144 it 35 ,"foods,bars,tourist_facilities",13.340672492980957,38.14438247680664
N4676429790,Alba,null,null,null,null,Palermo Via Marchese di Roccaforte SIC PA VIII Circoscrizione Italia 90143 it 2 ,"foods,bars,tourist_facilities",13.345967292785645,38.14434051513672
N1425088020,I comparucci,null,null,null,null,Palermo Via Domenico Di Marco I comparucci SIC PA VIII Circoscrizione Italia 90143 it 5 ,"foods,restaurants,tourist_facilities",13.344094276428223,38.14054489135742
N3730965263,Bar Lux,null,null,null,null,Palermo Via Francesco Paolo di Blasi Bar Lux SIC PA VIII Circoscrizione Italia 90144 it 25 ,"foods,bars,tourist_facilities",13.344391822814941,38.13962936401367
N4377498997,spinnato,null,null,null,null,Palermo Via della Libertà Banca Fideuram SIC PA VIII Circoscrizione Italia 90144 it 187 ,"foods,bars,tourist_facilities",13.345282554626465,38.14058303833008
N4095058690,Agorá Gusti Quotidiani,null,null,null,null,Palermo Via Marchese di Villabianca Agorá Gusti Quotidiani SIC PA VIII Circoscrizione Italia 90143 it 39 Acquasanta ,"foods,cafes,tourist_facilities",13.351795196533203,38.13547897338867
N8318092365,Querida,null,null,null,null,Palermo Via Maggiore Pietro Toselli SIC PA VIII Circoscrizione Italia 90143 it 83 Acquasanta ,"foods,bars,tourist_facilities",13.352185249328613,38.13679122924805
N8897963175,Stefa Piccolo Bar,null,null,null,null,Palermo Via Alaimo da Lentini SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"foods,cafes,tourist_facilities",13.358716011047363,38.13692092895508
N8897983201,Cin Cin Bar,null,null,null,null,Palermo Via Montepellegrino SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"foods,cafes,tourist_facilities",13.358707427978516,38.13701629638672
N4952163821,Cafe ristoro nobel,null,null,null,null,Palermo Via Montepellegrino SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"foods,cafes,tourist_facilities",13.357745170593262,38.140174865722656
N8897922306,Friggitoria,null,null,null,null,Palermo Via Montepellegrino SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"foods,fast_food,tourist_facilities",13.358795166015625,38.1362419128418
N8550742112,Grado Alcolico,null,null,null,null,Palermo Viale Strasburgo SIC PA VI Circoscrizione Italia 90146 it Resuttana ,"pubs,foods,tourist_facilities",13.33221435546875,38.14948654174805
N4666700289,Bar Mario,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90143 it Acquasanta ,"foods,bars,tourist_facilities",13.352566719055176,38.14506530761719
N8728690113,Beckers,null,null,null,null,Palermo Via Empedocle Restivo SIC PA VIII Circoscrizione Italia 90144 it ,"pubs,foods,tourist_facilities",13.3342924118042,38.14722442626953
N8728702248,Pane e Caffè,null,null,null,null,Palermo Via delle Madonie SIC PA VI Circoscrizione Italia 90144 it Resuttana ,"foods,bars,tourist_facilities",13.333747863769531,38.14749526977539
N5241880549,Bar Chèri,null,null,null,null,Palermo Via Ignazio Mormino Bar Chèri SIC PA VII Circoscrizione Italia 90146 it 5 Patti ,"foods,cafes,tourist_facilities",13.312887191772461,38.17552185058594
N1813869348,Bonida,null,null,null,null,Palermo Via San Nicola Conca d'Oro SIC PA VII Circoscrizione Italia 90147 it 1963 Patti ,"foods,bars,tourist_facilities",13.308146476745605,38.183467864990234
N1745443147,Il chicco in frac,null,null,null,null,Palermo Via Empedocle Restivo Il chicco in frac SIC PA VIII Circoscrizione Italia 90144 it 101 ,"foods,bars,tourist_facilities",13.333584785461426,38.14838790893555
N7783600386,Bar Touring,null,null,null,null,Palermo Piazza Europa SIC PA VI Circoscrizione Italia 90146 it Resuttana ,"foods,cafes,tourist_facilities",13.331700325012207,38.14877700805664
N1982655188,Burger King,null,null,null,null,Palermo Viale Regione Siciliana Nord Ovest SIC PA VI Circoscrizione Italia 90146 it Cruillas ,"foods,fast_food,tourist_facilities",13.324466705322266,38.149497985839844
N7392740945,Albatros,null,null,null,null,Palermo Via Principe di Pantelleria SIC PA VI Circoscrizione Italia 90146 it Resuttana ,"foods,cafes,tourist_facilities",13.324472427368164,38.15952682495117
N568051167,Il Giardino,null,null,null,null,Palermo Via Isaac Rabin SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"foods,restaurants,tourist_facilities",13.357209205627441,38.14476013183594
N2284861949,Cafe al Golfo,null,null,null,null,Palermo Piazza Antonio Beccadelli SIC PA VII Circoscrizione Italia 90148 it ,"foods,cafes,tourist_facilities",13.274330139160156,38.19784927368164
N5822483353,Местный деревенский ресторанчик меню 25€,null,null,null,null,Palermo SIC PA VII Circoscrizione Italia 90148 it ,"foods,restaurants,tourist_facilities",13.27517318725586,38.198360443115234
N7741696686,Sea Fruit's,null,null,null,null,Palermo Via Torretta SIC PA VII Circoscrizione Italia 90148 it ,"foods,restaurants,tourist_facilities",13.275474548339844,38.19851303100586
N4150440489,Touring Café,null,null,null,null,Palermo Viale Regina Elena SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,cafes,tourist_facilities",13.325512886047363,38.203285217285156
W133392081,Le Antiche Mura,null,null,null,null,Palermo Via Mattei SIC PA VII Circoscrizione Italia 90151 it 1 Valdesi ,"foods,restaurants,tourist_facilities",13.321074485778809,38.19594955444336
N7194387385,Poldo 2 Modello,null,null,null,null,Palermo Via Torre di Mondello SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,restaurants,tourist_facilities",13.325873374938965,38.207000732421875
N4556745095,Calogero,null,null,null,null,Palermo Via Torre di Mondello SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,restaurants,tourist_facilities",13.325956344604492,38.207054138183594
N4409360691,Caffeteria Valdesi,null,null,null,null,Palermo Viale Regina Elena SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,cafes,tourist_facilities",13.330425262451172,38.19779586791992
N5210626456,Le Lunette,null,null,null,null,Palermo Viale Regina Elena SIC PA VII Circoscrizione Italia 90151 it Valdesi ,"foods,fast_food,tourist_facilities",13.325385093688965,38.206146240234375
N4727235190,Antico chiosco,null,null,null,null,Palermo SIC PA VII Circoscrizione Italia Piazza Mondello it Valdesi ,"foods,bars,tourist_facilities",13.32616138458252,38.20756912231445
N4727240089,Danimart,null,null,null,null,Palermo Piazza Mondello Roxy Bar SIC PA VII Circoscrizione Italia 90151 it 27 Valdesi ,"foods,bars,tourist_facilities",13.326395034790039,38.20781326293945
